Date,State Abbreviation,State Name,Fully Vaccinated Population,Percentage of Population
11/16/2021,NC,North Carolina,"5,619,298",53.6
11/15/2021,NC,North Carolina,"5,611,614",53.5
11/14/2021,NC,North Carolina,"5,609,199",53.5
11/13/2021,NC,North Carolina,"5,604,677",53.4
11/12/2021,NC,North Carolina,"5,600,620",53.4
11/11/2021,NC,North Carolina,"5,594,919",53.3
11/10/2021,NC,North Carolina,"5,590,172",53.3
11/9/2021,NC,North Carolina,"5,585,280",53.3
11/8/2021,NC,North Carolina,"5,582,677",53.2
11/7/2021,NC,North Carolina,"5,579,160",53.2
11/6/2021,NC,North Carolina,"5,573,980",53.1
11/5/2021,NC,North Carolina,"5,566,902",53.1
11/4/2021,NC,North Carolina,"5,543,800",52.9
11/3/2021,NC,North Carolina,"5,538,370",52.8
11/2/2021,NC,North Carolina,"5,533,196",52.8
11/1/2021,NC,North Carolina,"5,530,687",52.7
10/31/2021,NC,North Carolina,"5,524,537",52.7
10/30/2021,NC,North Carolina,"5,517,974",52.6
10/29/2021,NC,North Carolina,"5,510,722",52.5
10/28/2021,NC,North Carolina,"5,504,519",52.5
10/27/2021,NC,North Carolina,"5,498,438",52.4
10/26/2021,NC,North Carolina,"5,489,440",52.3
10/25/2021,NC,North Carolina,"5,486,743",52.3
10/24/2021,NC,North Carolina,"5,483,425",52.3
10/23/2021,NC,North Carolina,"5,477,118",52.2
10/22/2021,NC,North Carolina,"5,470,442",52.2
10/21/2021,NC,North Carolina,"5,456,338",52
10/20/2021,NC,North Carolina,"5,450,217",52
10/19/2021,NC,North Carolina,"5,440,213",51.9
10/18/2021,NC,North Carolina,"5,436,736",51.8
10/17/2021,NC,North Carolina,"5,423,205",51.7
10/16/2021,NC,North Carolina,"5,417,595",51.7
10/15/2021,NC,North Carolina,"5,409,835",51.6
10/14/2021,NC,North Carolina,"5,400,818",51.5
10/13/2021,NC,North Carolina,"5,386,249",51.4
10/12/2021,NC,North Carolina,"5,379,895",51.3
10/11/2021,NC,North Carolina,"5,371,721",51.2
10/10/2021,NC,North Carolina,"5,367,050",51.2
10/9/2021,NC,North Carolina,"5,357,284",51.1
10/8/2021,NC,North Carolina,"5,348,651",51
10/7/2021,NC,North Carolina,"5,339,892",50.9
10/6/2021,NC,North Carolina,"5,332,714",50.8
10/5/2021,NC,North Carolina,"5,263,543",50.2
10/4/2021,NC,North Carolina,"5,259,435",50.1
10/3/2021,NC,North Carolina,"5,252,553",50.1
10/2/2021,NC,North Carolina,"5,241,162",50
10/1/2021,NC,North Carolina,"5,232,429",49.9
9/30/2021,NC,North Carolina,"5,221,411",49.8
9/29/2021,NC,North Carolina,"5,212,516",49.7
9/28/2021,NC,North Carolina,"5,204,678",49.6
9/27/2021,NC,North Carolina,"5,200,642",49.6
9/26/2021,NC,North Carolina,"5,180,846",49.4
9/25/2021,NC,North Carolina,"5,168,495",49.3
9/24/2021,NC,North Carolina,"5,155,506",49.2
9/23/2021,NC,North Carolina,"5,144,085",49
9/22/2021,NC,North Carolina,"5,132,261",48.9
9/21/2021,NC,North Carolina,"5,120,552",48.8
9/20/2021,NC,North Carolina,"5,113,909",48.8
9/19/2021,NC,North Carolina,"5,105,594",48.7
9/18/2021,NC,North Carolina,"5,087,404",48.5
9/17/2021,NC,North Carolina,"5,074,311",48.4
9/16/2021,NC,North Carolina,"5,061,424",48.3
9/15/2021,NC,North Carolina,"5,049,529",48.1
9/14/2021,NC,North Carolina,"5,038,028",48
9/13/2021,NC,North Carolina,"5,028,019",47.9
9/12/2021,NC,North Carolina,"5,019,986",47.9
9/11/2021,NC,North Carolina,"5,003,861",47.7
9/10/2021,NC,North Carolina,"4,990,884",47.6
9/9/2021,NC,North Carolina,"4,976,852",47.5
9/8/2021,NC,North Carolina,"4,952,495",47.2
9/7/2021,NC,North Carolina,"4,943,928",47.1
9/6/2021,NC,North Carolina,"4,939,285",47.1
9/5/2021,NC,North Carolina,"4,931,890",47
9/4/2021,NC,North Carolina,"4,917,255",46.9
9/3/2021,NC,North Carolina,"4,904,412",46.8
9/2/2021,NC,North Carolina,"4,883,485",46.6
9/1/2021,NC,North Carolina,"4,871,829",46.5
8/31/2021,NC,North Carolina,"4,860,736",46.3
8/30/2021,NC,North Carolina,"4,853,916",46.3
8/29/2021,NC,North Carolina,"4,843,999",46.2
8/28/2021,NC,North Carolina,"4,828,501",46
8/27/2021,NC,North Carolina,"4,815,397",45.9
8/26/2021,NC,North Carolina,"4,802,652",45.8
8/25/2021,NC,North Carolina,"4,791,564",45.7
8/24/2021,NC,North Carolina,"4,780,238",45.6
8/23/2021,NC,North Carolina,"4,767,048",45.5
8/22/2021,NC,North Carolina,"4,758,220",45.4
8/21/2021,NC,North Carolina,"4,745,907",45.3
8/20/2021,NC,North Carolina,"4,734,423",45.1
8/19/2021,NC,North Carolina,"4,724,100",45
8/18/2021,NC,North Carolina,"4,714,373",44.9
8/17/2021,NC,North Carolina,"4,705,445",44.9
8/16/2021,NC,North Carolina,"4,700,282",44.8
8/15/2021,NC,North Carolina,"4,689,773",44.7
8/14/2021,NC,North Carolina,"4,684,005",44.7
8/13/2021,NC,North Carolina,"4,670,619",44.5
8/12/2021,NC,North Carolina,"4,662,804",44.5
8/11/2021,NC,North Carolina,"4,653,560",44.4
8/10/2021,NC,North Carolina,"4,648,737",44.3
8/9/2021,NC,North Carolina,"4,645,621",44.3
8/8/2021,NC,North Carolina,"4,641,521",44.3
8/7/2021,NC,North Carolina,"4,633,571",44.2
8/6/2021,NC,North Carolina,"4,623,799",44.1
8/5/2021,NC,North Carolina,"4,617,619",44
8/4/2021,NC,North Carolina,"4,611,928",44
8/3/2021,NC,North Carolina,"4,606,310",43.9
8/2/2021,NC,North Carolina,"4,603,499",43.9
8/1/2021,NC,North Carolina,"4,598,420",43.8
7/31/2021,NC,North Carolina,"4,590,721",43.8
7/30/2021,NC,North Carolina,"4,584,126",43.7
7/29/2021,NC,North Carolina,"4,576,966",43.6
7/28/2021,NC,North Carolina,"4,569,660",43.6
7/27/2021,NC,North Carolina,"4,563,251",43.5
7/26/2021,NC,North Carolina,"4,560,505",43.5
7/25/2021,NC,North Carolina,"4,555,670",43.4
7/24/2021,NC,North Carolina,"4,548,198",43.4
7/23/2021,NC,North Carolina,"4,538,172",43.3
7/22/2021,NC,North Carolina,"4,533,215",43.2
7/21/2021,NC,North Carolina,"4,526,546",43.2
7/20/2021,NC,North Carolina,"4,519,991",43.1
7/19/2021,NC,North Carolina,"4,515,388",43.1
7/18/2021,NC,North Carolina,"4,511,603",43
7/17/2021,NC,North Carolina,"4,503,714",42.9
7/16/2021,NC,North Carolina,"4,495,587",42.9
7/15/2021,NC,North Carolina,"4,487,926",42.8
7/14/2021,NC,North Carolina,"4,480,299",42.7
7/13/2021,NC,North Carolina,"4,473,894",42.7
7/12/2021,NC,North Carolina,"4,469,168",42.6
7/11/2021,NC,North Carolina,"4,465,052",42.6
7/10/2021,NC,North Carolina,"4,456,039",42.5
7/9/2021,NC,North Carolina,"4,447,271",42.4
7/8/2021,NC,North Carolina,"4,437,638",42.3
7/7/2021,NC,North Carolina,"4,429,864",42.2
7/6/2021,NC,North Carolina,"4,424,374",42.2
7/5/2021,NC,North Carolina,"4,423,730",42.2
7/4/2021,NC,North Carolina,"4,418,255",42.1
7/3/2021,NC,North Carolina,"4,410,154",42
7/2/2021,NC,North Carolina,"4,403,961",42
7/1/2021,NC,North Carolina,"4,389,800",41.9
6/30/2021,NC,North Carolina,"4,377,936",41.7
6/29/2021,NC,North Carolina,"4,112,642",39.2
6/28/2021,NC,North Carolina,"4,109,614",39.2
6/27/2021,NC,North Carolina,"4,107,062",39.2
6/26/2021,NC,North Carolina,"4,094,985",39
6/25/2021,NC,North Carolina,"4,086,163",39
6/24/2021,NC,North Carolina,"4,075,959",38.9
6/23/2021,NC,North Carolina,"4,065,339",38.8
6/22/2021,NC,North Carolina,"4,057,362",38.7
6/21/2021,NC,North Carolina,"4,053,490",38.6
6/20/2021,NC,North Carolina,"4,050,561",38.6
6/19/2021,NC,North Carolina,"4,036,081",38.5
6/18/2021,NC,North Carolina,"4,022,454",38.4
6/17/2021,NC,North Carolina,"4,009,503",38.2
6/16/2021,NC,North Carolina,"3,995,039",38.1
6/15/2021,NC,North Carolina,"3,983,775",38
6/14/2021,NC,North Carolina,"3,969,248",37.8
6/13/2021,NC,North Carolina,"3,939,639",37.6
6/12/2021,NC,North Carolina,"3,923,902",37.4
6/11/2021,NC,North Carolina,"3,906,799",37.2
6/10/2021,NC,North Carolina,"3,900,819",37.2
6/9/2021,NC,North Carolina,"3,883,736",37
6/8/2021,NC,North Carolina,"3,874,110",36.9
6/7/2021,NC,North Carolina,"3,865,794",36.9
6/6/2021,NC,North Carolina,"3,847,352",36.7
6/5/2021,NC,North Carolina,"3,833,810",36.6
6/4/2021,NC,North Carolina,"3,821,696",36.4
6/3/2021,NC,North Carolina,"3,806,938",36.3
6/2/2021,NC,North Carolina,"3,794,575",36.2
6/1/2021,NC,North Carolina,"3,792,863",36.2
5/31/2021,NC,North Carolina,"3,790,076",36.1
5/30/2021,NC,North Carolina,"3,783,736",36.1
5/29/2021,NC,North Carolina,"3,770,745",36
5/28/2021,NC,North Carolina,"3,755,398",35.8
5/27/2021,NC,North Carolina,"3,739,440",35.7
5/26/2021,NC,North Carolina,"3,724,421",35.5
5/25/2021,NC,North Carolina,"3,711,655",35.4
5/24/2021,NC,North Carolina,"3,706,482",35.3
5/23/2021,NC,North Carolina,"3,696,623",35.2
5/22/2021,NC,North Carolina,"3,674,663",35
5/21/2021,NC,North Carolina,"3,655,309",34.9
5/20/2021,NC,North Carolina,"3,634,090",34.6
5/19/2021,NC,North Carolina,"3,610,460",34.4
5/18/2021,NC,North Carolina,"3,592,831",34.3
5/17/2021,NC,North Carolina,"3,587,027",34.2
5/16/2021,NC,North Carolina,"3,573,098",34.1
5/15/2021,NC,North Carolina,"3,547,910",33.8
5/14/2021,NC,North Carolina,"3,520,841",33.6
5/13/2021,NC,North Carolina,"3,491,025",33.3
5/12/2021,NC,North Carolina,"3,461,240",33
5/11/2021,NC,North Carolina,"3,437,717",32.8
5/10/2021,NC,North Carolina,"3,428,207",32.7
5/9/2021,NC,North Carolina,"3,409,247",32.5
5/8/2021,NC,North Carolina,"3,367,458",32.1
5/7/2021,NC,North Carolina,"3,325,515",31.7
5/6/2021,NC,North Carolina,"3,281,376",31.3
5/5/2021,NC,North Carolina,"3,242,640",30.9
5/4/2021,NC,North Carolina,"3,212,803",30.6
5/3/2021,NC,North Carolina,"3,192,010",30.4
5/2/2021,NC,North Carolina,"3,169,834",30.2
5/1/2021,NC,North Carolina,"3,103,991",29.6
4/30/2021,NC,North Carolina,"3,029,981",28.9
4/29/2021,NC,North Carolina,"2,961,996",28.2
4/28/2021,NC,North Carolina,"2,923,242",27.9
4/27/2021,NC,North Carolina,"2,913,705",27.8
4/26/2021,NC,North Carolina,"2,888,684",27.5
4/25/2021,NC,North Carolina,"2,871,480",27.4
4/24/2021,NC,North Carolina,"2,833,404",27
4/23/2021,NC,North Carolina,"2,784,904",26.6
4/22/2021,NC,North Carolina,"2,728,719",26
4/21/2021,NC,North Carolina,"2,676,540",25.5
4/20/2021,NC,North Carolina,"2,634,190",25.1
4/19/2021,NC,North Carolina,"2,620,314",25
4/18/2021,NC,North Carolina,"2,594,167",24.7
4/17/2021,NC,North Carolina,"2,542,066",24.2
4/16/2021,NC,North Carolina,"2,483,100",23.7
4/15/2021,NC,North Carolina,"2,416,439",23
4/14/2021,NC,North Carolina,"2,355,104",22.5
4/13/2021,NC,North Carolina,"2,291,342",21.8
4/12/2021,NC,North Carolina,"2,273,894",21.7
4/11/2021,NC,North Carolina,"2,230,919",21.3
4/10/2021,NC,North Carolina,"2,164,920",20.6
4/9/2021,NC,North Carolina,"2,086,708",19.9
4/8/2021,NC,North Carolina,"2,016,649",19.2
4/7/2021,NC,North Carolina,"1,954,634",18.6
4/6/2021,NC,North Carolina,"1,914,300",18.3
4/5/2021,NC,North Carolina,"1,908,886",18.2
4/4/2021,NC,North Carolina,"1,889,924",18
4/3/2021,NC,North Carolina,"1,869,358",17.8
4/2/2021,NC,North Carolina,"1,805,265",17.2
4/1/2021,NC,North Carolina,"1,768,023",16.9
3/31/2021,NC,North Carolina,"1,724,042",16.4
3/30/2021,NC,North Carolina,"1,684,002",16.1
3/29/2021,NC,North Carolina,"1,678,682",16
3/28/2021,NC,North Carolina,"1,653,037",15.8
3/27/2021,NC,North Carolina,"1,604,103",15.3
3/26/2021,NC,North Carolina,"1,558,659",14.9
3/25/2021,NC,North Carolina,"1,514,708",14.4
3/24/2021,NC,North Carolina,"1,489,849",14.2
3/23/2021,NC,North Carolina,"1,469,139",14
3/22/2021,NC,North Carolina,"1,460,412",13.9
3/21/2021,NC,North Carolina,"1,436,129",13.7
3/20/2021,NC,North Carolina,"1,404,292",13.4
3/19/2021,NC,North Carolina,"1,383,634",13.2
3/18/2021,NC,North Carolina,"1,354,397",12.9
3/17/2021,NC,North Carolina,"1,321,297",12.6
3/16/2021,NC,North Carolina,"1,289,585",12.3
3/15/2021,NC,North Carolina,"1,253,054",11.9
3/14/2021,NC,North Carolina,"1,219,606",11.6
3/13/2021,NC,North Carolina,"1,206,651",11.5
3/12/2021,NC,North Carolina,"1,129,823",10.8
3/11/2021,NC,North Carolina,"1,071,902",10.2
3/10/2021,NC,North Carolina,"1,040,603",9.9
3/9/2021,NC,North Carolina,"1,015,937",9.7
3/8/2021,NC,North Carolina,"1,007,844",9.6
3/7/2021,NC,North Carolina,"988,526",9.4
3/6/2021,NC,North Carolina,"964,095",9.2
3/5/2021,NC,North Carolina,"936,909",8.9
3/4/2021,NC,North Carolina,0,0
3/3/2021,NC,North Carolina,0,0
3/2/2021,NC,North Carolina,0,0
3/1/2021,NC,North Carolina,0,0
2/28/2021,NC,North Carolina,0,0
2/27/2021,NC,North Carolina,0,0
2/26/2021,NC,North Carolina,0,0
2/25/2021,NC,North Carolina,0,0
2/24/2021,NC,North Carolina,0,0
2/23/2021,NC,North Carolina,0,0
2/22/2021,NC,North Carolina,0,0
2/21/2021,NC,North Carolina,0,0
2/20/2021,NC,North Carolina,0,0
2/19/2021,NC,North Carolina,0,0
2/18/2021,NC,North Carolina,0,0
2/17/2021,NC,North Carolina,0,0
2/16/2021,NC,North Carolina,0,0
2/15/2021,NC,North Carolina,0,0
2/14/2021,NC,North Carolina,0,0
2/13/2021,NC,North Carolina,0,0
2/12/2021,NC,North Carolina,0,0
2/11/2021,NC,North Carolina,0,0
2/10/2021,NC,North Carolina,0,0
2/9/2021,NC,North Carolina,0,0
2/8/2021,NC,North Carolina,0,0
2/7/2021,NC,North Carolina,0,0
2/6/2021,NC,North Carolina,0,0
2/5/2021,NC,North Carolina,0,0
2/4/2021,NC,North Carolina,0,0
2/3/2021,NC,North Carolina,0,0
2/2/2021,NC,North Carolina,0,0
2/1/2021,NC,North Carolina,0,0
1/31/2021,NC,North Carolina,0,0
1/30/2021,NC,North Carolina,0,0
1/29/2021,NC,North Carolina,0,0
1/28/2021,NC,North Carolina,0,0
1/27/2021,NC,North Carolina,0,0
1/26/2021,NC,North Carolina,0,0
1/25/2021,NC,North Carolina,0,0
1/24/2021,NC,North Carolina,0,0
1/23/2021,NC,North Carolina,0,0
1/22/2021,NC,North Carolina,0,0
1/21/2021,NC,North Carolina,0,0
1/20/2021,NC,North Carolina,0,0
1/19/2021,NC,North Carolina,0,0
1/18/2021,NC,North Carolina,0,0
1/17/2021,NC,North Carolina,0,0
1/16/2021,NC,North Carolina,0,0
1/15/2021,NC,North Carolina,0,0
1/14/2021,NC,North Carolina,0,0
1/13/2021,NC,North Carolina,0,0
1/12/2021,NC,North Carolina,0,0
1/11/2021,NC,North Carolina,0,0
1/10/2021,NC,North Carolina,0,0
1/9/2021,NC,North Carolina,0,0
1/8/2021,NC,North Carolina,0,0
1/7/2021,NC,North Carolina,0,0
1/6/2021,NC,North Carolina,0,0
1/5/2021,NC,North Carolina,0,0
1/4/2021,NC,North Carolina,0,0
1/3/2021,NC,North Carolina,0,0
1/2/2021,NC,North Carolina,0,0
1/1/2021,NC,North Carolina,0,0
12/31/2020,NC,North Carolina,0,0
12/30/2020,NC,North Carolina,0,0
12/29/2020,NC,North Carolina,0,0
12/28/2020,NC,North Carolina,0,0
12/27/2020,NC,North Carolina,0,0
12/26/2020,NC,North Carolina,0,0
12/25/2020,NC,North Carolina,0,0
12/24/2020,NC,North Carolina,0,0
12/23/2020,NC,North Carolina,0,0
12/22/2020,NC,North Carolina,0,0
12/21/2020,NC,North Carolina,0,0
12/20/2020,NC,North Carolina,0,0
12/19/2020,NC,North Carolina,0,0
12/18/2020,NC,North Carolina,0,0
12/17/2020,NC,North Carolina,0,0
12/16/2020,NC,North Carolina,0,0
12/15/2020,NC,North Carolina,0,0
12/14/2020,NC,North Carolina,0,0
4/20/2022,ND,North Dakota,"417,183",54.7
4/19/2022,ND,North Dakota,"417,119",54.7
4/18/2022,ND,North Dakota,"417,065",54.7
4/17/2022,ND,North Dakota,"417,058",54.7
4/16/2022,ND,North Dakota,"417,031",54.7
4/15/2022,ND,North Dakota,"417,012",54.7
4/14/2022,ND,North Dakota,"416,991",54.7
4/13/2022,ND,North Dakota,"416,864",54.7
4/12/2022,ND,North Dakota,"416,829",54.7
4/11/2022,ND,North Dakota,"416,820",54.7
4/10/2022,ND,North Dakota,"416,813",54.7
4/9/2022,ND,North Dakota,"416,790",54.7
4/8/2022,ND,North Dakota,"416,725",54.7
4/7/2022,ND,North Dakota,"416,660",54.7
4/6/2022,ND,North Dakota,"416,607",54.7
4/5/2022,ND,North Dakota,"416,555",54.7
4/4/2022,ND,North Dakota,"416,500",54.7
4/3/2022,ND,North Dakota,"416,489",54.7
4/2/2022,ND,North Dakota,"416,454",54.6
4/1/2022,ND,North Dakota,"416,408",54.6
3/31/2022,ND,North Dakota,"416,375",54.6
3/30/2022,ND,North Dakota,"416,344",54.6
3/29/2022,ND,North Dakota,"416,299",54.6
3/28/2022,ND,North Dakota,"416,245",54.6
3/27/2022,ND,North Dakota,"416,243",54.6
3/26/2022,ND,North Dakota,"416,223",54.6
3/25/2022,ND,North Dakota,"416,165",54.6
3/24/2022,ND,North Dakota,"416,107",54.6
3/23/2022,ND,North Dakota,"416,060",54.6
3/22/2022,ND,North Dakota,"416,012",54.6
3/21/2022,ND,North Dakota,"415,965",54.6
3/20/2022,ND,North Dakota,"415,959",54.6
3/19/2022,ND,North Dakota,"415,946",54.6
3/18/2022,ND,North Dakota,"415,856",54.6
3/17/2022,ND,North Dakota,"415,798",54.6
3/16/2022,ND,North Dakota,"415,744",54.6
3/15/2022,ND,North Dakota,"415,701",54.5
3/14/2022,ND,North Dakota,"415,640",54.5
3/13/2022,ND,North Dakota,"415,638",54.5
3/12/2022,ND,North Dakota,"415,622",54.5
3/11/2022,ND,North Dakota,"415,560",54.5
3/10/2022,ND,North Dakota,"415,495",54.5
3/9/2022,ND,North Dakota,"415,448",54.5
3/8/2022,ND,North Dakota,"415,382",54.5
3/7/2022,ND,North Dakota,"415,331",54.5
3/6/2022,ND,North Dakota,"415,329",54.5
3/5/2022,ND,North Dakota,"415,305",54.5
3/4/2022,ND,North Dakota,"415,245",54.5
3/3/2022,ND,North Dakota,"415,178",54.5
3/2/2022,ND,North Dakota,"415,134",54.5
3/1/2022,ND,North Dakota,"415,066",54.5
2/28/2022,ND,North Dakota,"414,922",54.4
2/27/2022,ND,North Dakota,"414,920",54.4
2/26/2022,ND,North Dakota,"414,879",54.4
2/25/2022,ND,North Dakota,"414,716",54.4
2/24/2022,ND,North Dakota,"414,566",54.4
2/23/2022,ND,North Dakota,"414,429",54.4
2/22/2022,ND,North Dakota,"414,206",54.4
2/21/2022,ND,North Dakota,"414,196",54.4
2/20/2022,ND,North Dakota,"414,192",54.4
2/19/2022,ND,North Dakota,"414,179",54.3
2/18/2022,ND,North Dakota,"413,960",54.3
2/17/2022,ND,North Dakota,"413,827",54.3
2/16/2022,ND,North Dakota,"413,536",54.3
2/15/2022,ND,North Dakota,"413,417",54.2
2/14/2022,ND,North Dakota,"413,221",54.2
2/13/2022,ND,North Dakota,"413,219",54.2
2/12/2022,ND,North Dakota,"413,189",54.2
2/11/2022,ND,North Dakota,"412,966",54.2
2/10/2022,ND,North Dakota,"412,737",54.2
2/9/2022,ND,North Dakota,"412,553",54.1
2/8/2022,ND,North Dakota,"412,414",54.1
2/7/2022,ND,North Dakota,"412,182",54.1
2/6/2022,ND,North Dakota,"412,163",54.1
2/5/2022,ND,North Dakota,"412,136",54.1
2/4/2022,ND,North Dakota,"411,911",54.1
2/3/2022,ND,North Dakota,"411,708",54
2/2/2022,ND,North Dakota,"411,563",54
2/1/2022,ND,North Dakota,"411,450",54
1/31/2022,ND,North Dakota,"411,160",54
1/30/2022,ND,North Dakota,"411,158",54
1/29/2022,ND,North Dakota,"411,127",53.9
1/28/2022,ND,North Dakota,"410,919",53.9
1/27/2022,ND,North Dakota,"410,645",53.9
1/26/2022,ND,North Dakota,"410,407",53.9
1/25/2022,ND,North Dakota,"409,974",53.8
1/24/2022,ND,North Dakota,"409,960",53.8
1/23/2022,ND,North Dakota,"409,949",53.8
1/22/2022,ND,North Dakota,"409,899",53.8
1/21/2022,ND,North Dakota,"409,600",53.7
1/20/2022,ND,North Dakota,"409,283",53.7
1/19/2022,ND,North Dakota,"409,054",53.7
1/18/2022,ND,North Dakota,"406,065",53.3
1/17/2022,ND,North Dakota,"406,063",53.3
1/16/2022,ND,North Dakota,"406,061",53.3
1/15/2022,ND,North Dakota,"406,049",53.3
1/14/2022,ND,North Dakota,"405,651",53.2
1/13/2022,ND,North Dakota,"405,235",53.2
1/12/2022,ND,North Dakota,"404,900",53.1
1/11/2022,ND,North Dakota,"404,618",53.1
1/10/2022,ND,North Dakota,"403,991",53
1/9/2022,ND,North Dakota,"403,982",53
1/8/2022,ND,North Dakota,"403,934",53
1/7/2022,ND,North Dakota,"403,337",52.9
1/6/2022,ND,North Dakota,"402,983",52.9
1/5/2022,ND,North Dakota,"402,460",52.8
1/4/2022,ND,North Dakota,"402,053",52.8
1/3/2022,ND,North Dakota,"401,102",52.6
1/2/2022,ND,North Dakota,"401,097",52.6
1/1/2022,ND,North Dakota,"401,097",52.6
12/31/2021,ND,North Dakota,"401,076",52.6
12/30/2021,ND,North Dakota,"400,490",52.6
12/29/2021,ND,North Dakota,"399,962",52.5
12/28/2021,ND,North Dakota,"399,711",52.5
12/27/2021,ND,North Dakota,"399,138",52.4
12/26/2021,ND,North Dakota,"399,127",52.4
12/25/2021,ND,North Dakota,"399,127",52.4
12/24/2021,ND,North Dakota,"399,113",52.4
12/23/2021,ND,North Dakota,"398,412",52.3
12/22/2021,ND,North Dakota,"397,890",52.2
12/21/2021,ND,North Dakota,"397,321",52.1
12/20/2021,ND,North Dakota,"396,510",52
12/19/2021,ND,North Dakota,"396,486",52
12/18/2021,ND,North Dakota,"396,442",52
12/17/2021,ND,North Dakota,"395,793",51.9
12/16/2021,ND,North Dakota,"395,055",51.8
12/15/2021,ND,North Dakota,"394,412",51.8
12/14/2021,ND,North Dakota,"393,943",51.7
12/13/2021,ND,North Dakota,"392,749",51.5
12/12/2021,ND,North Dakota,"392,739",51.5
12/11/2021,ND,North Dakota,"392,675",51.5
12/10/2021,ND,North Dakota,"378,332",49.6
12/9/2021,ND,North Dakota,"377,603",49.6
12/8/2021,ND,North Dakota,"377,032",49.5
12/7/2021,ND,North Dakota,"376,592",49.4
12/6/2021,ND,North Dakota,"375,084",49.2
12/5/2021,ND,North Dakota,"375,065",49.2
12/4/2021,ND,North Dakota,"375,024",49.2
12/3/2021,ND,North Dakota,"374,073",49.1
12/2/2021,ND,North Dakota,"373,061",49
12/1/2021,ND,North Dakota,"372,270",48.9
11/30/2021,ND,North Dakota,"371,573",48.8
11/29/2021,ND,North Dakota,"371,126",48.7
11/28/2021,ND,North Dakota,"370,361",48.6
11/27/2021,ND,North Dakota,"370,361",48.6
11/26/2021,ND,North Dakota,"370,361",48.6
11/25/2021,ND,North Dakota,"370,361",48.6
11/24/2021,ND,North Dakota,"370,361",48.6
11/23/2021,ND,North Dakota,"370,014",48.6
11/22/2021,ND,North Dakota,"368,994",48.4
11/21/2021,ND,North Dakota,"368,990",48.4
11/20/2021,ND,North Dakota,"368,950",48.4
11/19/2021,ND,North Dakota,"368,915",48.4
11/18/2021,ND,North Dakota,"368,413",48.3
11/17/2021,ND,North Dakota,"367,961",48.3
11/16/2021,ND,North Dakota,"367,616",48.2
11/15/2021,ND,North Dakota,"367,066",48.2
11/14/2021,ND,North Dakota,"367,054",48.2
11/13/2021,ND,North Dakota,"367,000",48.2
11/12/2021,ND,North Dakota,"366,670",48.1
11/11/2021,ND,North Dakota,"366,205",48.1
11/10/2021,ND,North Dakota,"365,703",48
11/9/2021,ND,North Dakota,"365,337",47.9
11/8/2021,ND,North Dakota,"365,299",47.9
11/7/2021,ND,North Dakota,"365,140",47.9
11/6/2021,ND,North Dakota,"364,585",47.8
11/5/2021,ND,North Dakota,"364,057",47.8
11/4/2021,ND,North Dakota,"363,526",47.7
11/3/2021,ND,North Dakota,"350,947",46.1
11/2/2021,ND,North Dakota,"350,614",46
11/1/2021,ND,North Dakota,"350,588",46
10/31/2021,ND,North Dakota,"349,780",45.9
10/30/2021,ND,North Dakota,"349,728",45.9
10/29/2021,ND,North Dakota,"349,103",45.8
10/28/2021,ND,North Dakota,"348,554",45.7
10/27/2021,ND,North Dakota,"348,057",45.7
10/26/2021,ND,North Dakota,"349,443",45.9
10/25/2021,ND,North Dakota,"349,427",45.9
10/24/2021,ND,North Dakota,"349,274",45.8
10/23/2021,ND,North Dakota,"348,646",45.8
10/22/2021,ND,North Dakota,"348,070",45.7
10/21/2021,ND,North Dakota,"347,164",45.6
10/20/2021,ND,North Dakota,"346,702",45.5
10/19/2021,ND,North Dakota,"346,340",45.4
10/18/2021,ND,North Dakota,"346,289",45.4
10/17/2021,ND,North Dakota,"346,196",45.4
10/16/2021,ND,North Dakota,"345,486",45.3
10/15/2021,ND,North Dakota,"344,827",45.2
10/14/2021,ND,North Dakota,"344,203",45.2
10/13/2021,ND,North Dakota,"343,545",45.1
